paperId,referenceId,year
002523ab48c0a79567a275c5ba219e95e37d9cca,001ca235cae845677c82167c21cbfa9eabddbfbc,2020
002523ab48c0a79567a275c5ba219e95e37d9cca,00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,00cdd54e6cc5cb616df26a32d8e709b67de52739,2023
002523ab48c0a79567a275c5ba219e95e37d9cca,0140b503a44298915542b284f66ecd8e5adc737b,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,00975a7f3bc8bfb0a694117c07ccb7324333014f,2020
002523ab48c0a79567a275c5ba219e95e37d9cca,0009c4975fcb502a4af0e53d46ec6255c13216a1,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,00cb8781b1c991659b9ba6e525eaadf13fe8f359,2020
002523ab48c0a79567a275c5ba219e95e37d9cca,00a475e5f179857ad0d2d139d65183109b8c7dc4,2019
002523ab48c0a79567a275c5ba219e95e37d9cca,003a4314596654c9524e7e40cb75bf1991c6837a,2022
002523ab48c0a79567a275c5ba219e95e37d9cca,0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,2024
002523ab48c0a79567a275c5ba219e95e37d9cca,011341dc87edea1fdc9aafe7020e8896fb9672b8,2020
002523ab48c0a79567a275c5ba219e95e37d9cca,003d1994ad51db685cdb7f98063edb3a53816bb7,2020
002523ab48c0a79567a275c5ba219e95e37d9cca,009b13bb48af9d33dbeb961f044133c7c21cec89,2019
002523ab48c0a79567a275c5ba219e95e37d9cca,0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6,2022
002523ab48c0a79567a275c5ba219e95e37d9cca,0047798ed5bbb87084440d31345ae318e1e3a1b4,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,011961296d458fbf1d605e58f49497e7a8f6f011,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,0140b503a44298915542b284f66ecd8e5adc737b,2023
002523ab48c0a79567a275c5ba219e95e37d9cca,006609032b88eb4feaa63d1465fde5611156ca86,2022
002523ab48c0a79567a275c5ba219e95e37d9cca,000bf014a71283e739b3288783e0572dd4de7301,2022
002523ab48c0a79567a275c5ba219e95e37d9cca,01458da3d3902e6ccd4b8af92cd22553596da923,2022
002523ab48c0a79567a275c5ba219e95e37d9cca,00c53bf5f1a48b64ee809cad8acc933d43234b9c,2021
002523ab48c0a79567a275c5ba219e95e37d9cca,008a0971b86645137102eebd63f8901638bf983c,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00e3c0110f4d65897ec9e805a4429f4aa03cc6fe,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,008a0971b86645137102eebd63f8901638bf983c,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00240aaeb57dba9886d1a695176c97a17ad97885,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0091346f761e451761f48eadd304bd3fb8a4126e,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00fcd279bc6e702cfa72bf98c381242b25fd1734,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,008a06b6d99f30957947c2b0acf8f043db23fd75,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0082dd304daa17951de672ecfbc17175da4c320e,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00f189133a8c64e5d197ef37092257463f8a2e8b,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00bc156bac2b39fab1689fe047b23c9f216d7f29,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0019b23a39d2268d967292b158b9e723d7c5eb58,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,014cf690afedcb7d8fddaa9d6770f162385ffc99,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,002ca9eeb8de246f430f8c5ea4b60c5b3165aeac,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00c28df4baa4eea232026dafe8bf8cd800a9110a,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0042b16cba12db67855b603c261199b70067c69a,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,007098d098b83163f76d17b75fb47f2eec43fd2d,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0056e636953cb016836b2c05f43a3d1d4f19880b,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00e3e4cfdba66226403368edd30df8032c9802f0,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0022282d20f3c507fba576062c6c58c02dd4c8f7,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00735bf6a1ad14a343650e7a4b6661eda04ddd60,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0006b5336a56fa671de83fddc17d7165e1a0d637,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0131f82eadbf40966b110360f97b99289e56dd37,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00e26133551f152f4c8913c5442238d30a63ef79,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00d3c2608f64f432f21a7749b9c674c94170d17e,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00b3fc061b3600b9508480022556c9a76494dba4,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,01195a0ceb2ca420405c96ebcabc7718c1e78ac8,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00b42b3d8e4417399b06d547f4c46030f332c9be,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,001bd1d8b04d5c20d9f4f4860146d43de445bc17,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,008f51c5a995cf3d19bdcf2c7bb01648774daafb,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00975a7f3bc8bfb0a694117c07ccb7324333014f,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0101bef3602965eb124803564e37141cff2333ea,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,005f0f6d796e1856b373e2116bdbffa719d12fbd,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0047798ed5bbb87084440d31345ae318e1e3a1b4,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,006bd41c4a52c64445afdbc67182715a476e09c8,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,007d907ebb6183bb1891828afc6a7c3eeef00c87,2019
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,007d907ebb6183bb1891828afc6a7c3eeef00c87,2021
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,007d907ebb6183bb1891828afc6a7c3eeef00c87,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,007f1a6d948cfc4cd838131ab18fac51b01f5275,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00b42b3d8e4417399b06d547f4c46030f332c9be,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00f189133a8c64e5d197ef37092257463f8a2e8b,2020
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,006707fad29166a3426fbb654d842c6d9292a771,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,00554b24a42a74ce45d041d3ace268d3fe3eb77a,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0150286dd10c0e18fd86a08603fd32343ba73d46,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,003a4314596654c9524e7e40cb75bf1991c6837a,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,0056e636953cb016836b2c05f43a3d1d4f19880b,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0150286dd10c0e18fd86a08603fd32343ba73d46,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0027a5389929596cc4bd1d645104cd7d88588509,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,003b39f11d9a742f3ed581fccfdaa189b6f30171,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,0067258937f69e4cc4371a924134189074be8d93,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,00314c680192fdf5e711e0d23c1f6d44cc89e65b,2024
002df72c36a270cc824897f6e5f88edf70fb1f61,0091346f761e451761f48eadd304bd3fb8a4126e,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,00b9b9bf5b07d6af71bef29c48a35b948cc12255,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0009c4975fcb502a4af0e53d46ec6255c13216a1,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,00040bdd447f041a50ae95fd51926cf435ef1eba,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0039e77f1a6de8f375b9c57417201957471ea121,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,00656f8d0bef8ec30a14212dbea3f394a7112e94,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,00c723c32a69c2a326d55c618694d5d1038da688,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,00d751c11cf2390626d051bcbda4a70cb9355a38,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,00656f8d0bef8ec30a14212dbea3f394a7112e94,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,00bcec142c7d49ba269f65ba1463e2e226fdf545,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,011961296d458fbf1d605e58f49497e7a8f6f011,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,008f1cca4c576b11d42c9a4cba236c834e451523,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0047798ed5bbb87084440d31345ae318e1e3a1b4,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,01383cf064a9963054b5416c04cc421100656892,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0013693bccf244dad3d321558ac7986bc0230db9,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,00016e315b39d20b69f041790573e2215f9eb028,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,0013693bccf244dad3d321558ac7986bc0230db9,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,005783454d128bc45ab86000efc78d5676ece1b1,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,01458da3d3902e6ccd4b8af92cd22553596da923,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,00bcec142c7d49ba269f65ba1463e2e226fdf545,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0059adaaa42b647f4810d651fee0d7c5e5f60eaa,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,0091346f761e451761f48eadd304bd3fb8a4126e,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,011341dc87edea1fdc9aafe7020e8896fb9672b8,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,00e2b0f9bcdfa52fbf68a959f9daa8a5ba23bba8,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,0140b503a44298915542b284f66ecd8e5adc737b,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,0101bef3602965eb124803564e37141cff2333ea,2019
002df72c36a270cc824897f6e5f88edf70fb1f61,00b9b9bf5b07d6af71bef29c48a35b948cc12255,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,0091346f761e451761f48eadd304bd3fb8a4126e,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,01135d952acc731742fd20b9b2d4915c4c169950,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6,2021
002df72c36a270cc824897f6e5f88edf70fb1f61,011961296d458fbf1d605e58f49497e7a8f6f011,2022
002df72c36a270cc824897f6e5f88edf70fb1f61,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2020
002df72c36a270cc824897f6e5f88edf70fb1f61,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2023
002df72c36a270cc824897f6e5f88edf70fb1f61,01383cf064a9963054b5416c04cc421100656892,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,006bf046e6c27d882bae79688004c4c4f4781a0f,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00c2b76966cc18c09e865cf827fb4c7a3d294a6c,2024
00314c680192fdf5e711e0d23c1f6d44cc89e65b,011efa271f4a51f73312e407d84161b7819ab066,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,006609032b88eb4feaa63d1465fde5611156ca86,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b,011961296d458fbf1d605e58f49497e7a8f6f011,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,003b39f11d9a742f3ed581fccfdaa189b6f30171,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,002b5b830c6c7f312dd82cf936b6204bd4018de6,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00363213c1d91a7d051c5ccbd360e11c8210aae4,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,001fed0e97d344c3aa563c704356099a05111949,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,005f0f6d796e1856b373e2116bdbffa719d12fbd,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,002523ab48c0a79567a275c5ba219e95e37d9cca,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0013693bccf244dad3d321558ac7986bc0230db9,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0018e888e83bfd993bc49455a8787577ab28a19c,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00196a9ef3e29d16a026e6fa69886e273c685cac,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,001bd1d8b04d5c20d9f4f4860146d43de445bc17,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00d751c11cf2390626d051bcbda4a70cb9355a38,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,003a4314596654c9524e7e40cb75bf1991c6837a,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00a0914dcd260804109cc05aef17830c371a1f27,2024
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00bc156bac2b39fab1689fe047b23c9f216d7f29,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b,009b13bb48af9d33dbeb961f044133c7c21cec89,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,014cf690afedcb7d8fddaa9d6770f162385ffc99,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00d751c11cf2390626d051bcbda4a70cb9355a38,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,011961296d458fbf1d605e58f49497e7a8f6f011,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0047798ed5bbb87084440d31345ae318e1e3a1b4,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00b3fc061b3600b9508480022556c9a76494dba4,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0027a5389929596cc4bd1d645104cd7d88588509,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0091346f761e451761f48eadd304bd3fb8a4126e,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0034c34af6a12c058c8ef12136758c8ee4d2f945,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0004bfb2afc73e755c6c4987225907472da966d1,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,002050388cdb39d6413ce48230496e8ccc08df04,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0056e636953cb016836b2c05f43a3d1d4f19880b,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00814de5c4a22fec6d7e6d161f006d9c59482278,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0092c1083e4fb679b288686d1dc8c9d83efef9bc,2024
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00b6456d504cf5d782803091b9a2d460daa7da80,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00363213c1d91a7d051c5ccbd360e11c8210aae4,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,008a06b6d99f30957947c2b0acf8f043db23fd75,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,007d907ebb6183bb1891828afc6a7c3eeef00c87,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,001c15accd39827ecf9838d496b7e44e9f890ee7,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b,006609032b88eb4feaa63d1465fde5611156ca86,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b,0034c34af6a12c058c8ef12136758c8ee4d2f945,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,001c15accd39827ecf9838d496b7e44e9f890ee7,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b,00040bdd447f041a50ae95fd51926cf435ef1eba,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b,01195a0ceb2ca420405c96ebcabc7718c1e78ac8,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,00b0779034bc13da8f4eb18ed3d0c3466d759b91,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,0085bc8aa185ebb0fb18f55cc197c8d98232445d,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,003d8ba6b56262942c5ed88052fbd1282495966b,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,001bd1d8b04d5c20d9f4f4860146d43de445bc17,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,00c723c32a69c2a326d55c618694d5d1038da688,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,00a475e5f179857ad0d2d139d65183109b8c7dc4,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,00e422bdc76b82514d66675dcac8da0493352a8e,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,00ad2477dc6e9223507654688f088ba35a29a653,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,00c9c8a970574dd80617c4d63493567d45f87888,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00e7411e4c52e499e01bde5072eb07940d162ad7,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,001c15accd39827ecf9838d496b7e44e9f890ee7,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,0151ab779171add3177b5eacc5b42fed8d924e26,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,0013693bccf244dad3d321558ac7986bc0230db9,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,00e34b7351b6f7104218a7a09ee22aedcc927d4b,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,009b13bb48af9d33dbeb961f044133c7c21cec89,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00768f59dc45c197f4329a4d6287423dca22cdbf,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,011341dc87edea1fdc9aafe7020e8896fb9672b8,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,00a475e5f179857ad0d2d139d65183109b8c7dc4,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,001ca235cae845677c82167c21cbfa9eabddbfbc,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,007617660cc0d33741a6b6603da6a1844714cbdf,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00c5cf4399df8efa1179915c36088a99eb26f281,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,00b5f8d132c6223e130622b4136e1090e943f238,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,0061d50db46a06422fe3b7433918d9a39a79b74f,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,0006b5336a56fa671de83fddc17d7165e1a0d637,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,008a0971b86645137102eebd63f8901638bf983c,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,00801b7f0a13c5959773466b1ba9e5b18ea7c7d5,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,00ada6a5c6607c63b7e060d040ddee120d5107ee,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,00814de5c4a22fec6d7e6d161f006d9c59482278,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,01195a0ceb2ca420405c96ebcabc7718c1e78ac8,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,00811cc3b808295db2c7a184c2a8da1d66d17e23,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,00c723c32a69c2a326d55c618694d5d1038da688,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,007b0a33a13c085f7ba0a66d1b6b1f7fbace740e,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,006bd41c4a52c64445afdbc67182715a476e09c8,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,0082dd304daa17951de672ecfbc17175da4c320e,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17,002b5b830c6c7f312dd82cf936b6204bd4018de6,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,009eb31338512d9ca6ffde4062f0443f94b61fd1,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17,011961296d458fbf1d605e58f49497e7a8f6f011,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17,0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2019
00363213c1d91a7d051c5ccbd360e11c8210aae4,001bd1d8b04d5c20d9f4f4860146d43de445bc17,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,00314c680192fdf5e711e0d23c1f6d44cc89e65b,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,00f189133a8c64e5d197ef37092257463f8a2e8b,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,000bf014a71283e739b3288783e0572dd4de7301,2021
00363213c1d91a7d051c5ccbd360e11c8210aae4,002df72c36a270cc824897f6e5f88edf70fb1f61,2019
00363213c1d91a7d051c5ccbd360e11c8210aae4,0085bc8aa185ebb0fb18f55cc197c8d98232445d,2021
00363213c1d91a7d051c5ccbd360e11c8210aae4,00ad2477dc6e9223507654688f088ba35a29a653,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,0085bc8aa185ebb0fb18f55cc197c8d98232445d,2022
00363213c1d91a7d051c5ccbd360e11c8210aae4,0075dfdbd25dce1fd545d2ece39476a3a6dee5da,2019
00363213c1d91a7d051c5ccbd360e11c8210aae4,00240aaeb57dba9886d1a695176c97a17ad97885,2022
00363213c1d91a7d051c5ccbd360e11c8210aae4,00768f59dc45c197f4329a4d6287423dca22cdbf,2019
00363213c1d91a7d051c5ccbd360e11c8210aae4,00e70c97afd1af0b70e1fc6480d05a9d55a75413,2020
00363213c1d91a7d051c5ccbd360e11c8210aae4,0054351123d266e99f6b207082265caa038b6b50,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,00040bdd447f041a50ae95fd51926cf435ef1eba,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,003d8ba6b56262942c5ed88052fbd1282495966b,2024
00363213c1d91a7d051c5ccbd360e11c8210aae4,00e422bdc76b82514d66675dcac8da0493352a8e,2024
00363213c1d91a7d051c5ccbd360e11c8210aae4,0007cd4870abff3c79537a4722d2f6365eb5468f,2020
00363213c1d91a7d051c5ccbd360e11c8210aae4,001ca235cae845677c82167c21cbfa9eabddbfbc,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4,008f1cca4c576b11d42c9a4cba236c834e451523,2021
00363213c1d91a7d051c5ccbd360e11c8210aae4,0056e636953cb016836b2c05f43a3d1d4f19880b,2020
